state,USPS,datew,incidH,date
South Carolina,SC,2022-08-13,4238,2022-08-13
South Carolina,SC,2022-08-20,3990,2022-08-20
South Carolina,SC,2022-08-27,3603,2022-08-27
South Carolina,SC,2022-09-03,3487,2022-09-03
South Carolina,SC,2022-09-10,3031,2022-09-10
South Carolina,SC,2022-09-17,2512,2022-09-17
South Carolina,SC,2022-09-24,2073,2022-09-24
South Carolina,SC,2022-10-01,1745,2022-10-01
South Carolina,SC,2022-10-08,1598,2022-10-08
South Carolina,SC,2022-10-15,1482,2022-10-15
South Carolina,SC,2022-10-22,1420,2022-10-22
South Carolina,SC,2022-10-29,1433,2022-10-29
South Carolina,SC,2022-11-05,1425,2022-11-05
South Carolina,SC,2022-11-12,1394,2022-11-12
South Carolina,SC,2022-11-19,1323,2022-11-19
South Carolina,SC,2022-11-26,1428,2022-11-26
South Carolina,SC,2022-12-03,1918,2022-12-03
South Carolina,SC,2022-12-10,2202,2022-12-10
South Carolina,SC,2022-12-17,2425,2022-12-17
South Carolina,SC,2022-12-24,2920,2022-12-24
South Carolina,SC,2022-12-31,4154,2022-12-31
South Carolina,SC,2023-01-07,5024,2023-01-07
South Carolina,SC,2023-01-14,4437,2023-01-14
South Carolina,SC,2023-01-21,3812,2023-01-21
South Carolina,SC,2023-01-28,2980,2023-01-28
South Carolina,SC,2023-02-04,2503,2023-02-04
South Carolina,SC,2023-02-11,2140,2023-02-11
South Carolina,SC,2023-02-18,1951,2023-02-18
South Carolina,SC,2023-02-25,1828,2023-02-25
South Carolina,SC,2023-03-04,1560,2023-03-04
South Carolina,SC,2023-03-11,1297,2023-03-11
South Carolina,SC,2023-03-18,312,2023-03-18
South Dakota,SD,2020-03-28,0,2020-03-28
South Dakota,SD,2020-04-04,0,2020-04-04
South Dakota,SD,2020-04-11,0,2020-04-11
South Dakota,SD,2020-04-18,0,2020-04-18
South Dakota,SD,2020-04-25,0,2020-04-25
South Dakota,SD,2020-05-02,0,2020-05-02
South Dakota,SD,2020-05-09,0,2020-05-09
South Dakota,SD,2020-05-16,0,2020-05-16
South Dakota,SD,2020-05-23,0,2020-05-23
South Dakota,SD,2020-05-30,0,2020-05-30
South Dakota,SD,2020-06-06,0,2020-06-06
South Dakota,SD,2020-06-13,0,2020-06-13
South Dakota,SD,2020-06-20,0,2020-06-20
South Dakota,SD,2020-06-27,0,2020-06-27
South Dakota,SD,2020-07-04,0,2020-07-04
South Dakota,SD,2020-07-11,0,2020-07-11
South Dakota,SD,2020-07-18,100,2020-07-18
South Dakota,SD,2020-07-25,121,2020-07-25
South Dakota,SD,2020-08-01,142,2020-08-01
South Dakota,SD,2020-08-08,351,2020-08-08
South Dakota,SD,2020-08-15,464,2020-08-15
South Dakota,SD,2020-08-22,445,2020-08-22
South Dakota,SD,2020-08-29,497,2020-08-29
South Dakota,SD,2020-09-05,597,2020-09-05
South Dakota,SD,2020-09-12,620,2020-09-12
South Dakota,SD,2020-09-19,894,2020-09-19
South Dakota,SD,2020-09-26,1179,2020-09-26
South Dakota,SD,2020-10-03,1315,2020-10-03
South Dakota,SD,2020-10-10,1555,2020-10-10
South Dakota,SD,2020-10-17,1925,2020-10-17
South Dakota,SD,2020-10-24,2233,2020-10-24
South Dakota,SD,2020-10-31,2798,2020-10-31
South Dakota,SD,2020-11-07,3298,2020-11-07
South Dakota,SD,2020-11-14,3738,2020-11-14
South Dakota,SD,2020-11-21,3880,2020-11-21
South Dakota,SD,2020-11-28,3706,2020-11-28
South Dakota,SD,2020-12-05,3503,2020-12-05
South Dakota,SD,2020-12-12,3209,2020-12-12
South Dakota,SD,2020-12-19,2567,2020-12-19
South Dakota,SD,2020-12-26,1923,2020-12-26
South Dakota,SD,2021-01-02,1834,2021-01-02
South Dakota,SD,2021-01-09,1573,2021-01-09
South Dakota,SD,2021-01-16,1409,2021-01-16
South Dakota,SD,2021-01-23,1154,2021-01-23
South Dakota,SD,2021-01-30,862,2021-01-30
South Dakota,SD,2021-02-06,696,2021-02-06
South Dakota,SD,2021-02-13,547,2021-02-13
South Dakota,SD,2021-02-20,488,2021-02-20
South Dakota,SD,2021-02-27,501,2021-02-27
South Dakota,SD,2021-03-06,445,2021-03-06
South Dakota,SD,2021-03-13,347,2021-03-13
South Dakota,SD,2021-03-20,325,2021-03-20
South Dakota,SD,2021-03-27,328,2021-03-27
South Dakota,SD,2021-04-03,462,2021-04-03
South Dakota,SD,2021-04-10,497,2021-04-10
South Dakota,SD,2021-04-17,533,2021-04-17
South Dakota,SD,2021-04-24,590,2021-04-24
South Dakota,SD,2021-05-01,596,2021-05-01
South Dakota,SD,2021-05-08,526,2021-05-08
South Dakota,SD,2021-05-15,398,2021-05-15
South Dakota,SD,2021-05-22,289,2021-05-22
South Dakota,SD,2021-05-29,249,2021-05-29
South Dakota,SD,2021-06-05,200,2021-06-05
South Dakota,SD,2021-06-12,139,2021-06-12
South Dakota,SD,2021-06-19,139,2021-06-19
South Dakota,SD,2021-06-26,86,2021-06-26
South Dakota,SD,2021-07-03,80,2021-07-03
South Dakota,SD,2021-07-10,72,2021-07-10
South Dakota,SD,2021-07-17,97,2021-07-17
South Dakota,SD,2021-07-24,146,2021-07-24
South Dakota,SD,2021-07-31,170,2021-07-31
South Dakota,SD,2021-08-07,258,2021-08-07
South Dakota,SD,2021-08-14,429,2021-08-14
South Dakota,SD,2021-08-21,684,2021-08-21
South Dakota,SD,2021-08-28,985,2021-08-28
South Dakota,SD,2021-09-04,1421,2021-09-04
South Dakota,SD,2021-09-11,1408,2021-09-11
South Dakota,SD,2021-09-18,1376,2021-09-18
South Dakota,SD,2021-09-25,1383,2021-09-25
South Dakota,SD,2021-10-02,1320,2021-10-02
South Dakota,SD,2021-10-09,1371,2021-10-09
South Dakota,SD,2021-10-16,1281,2021-10-16
South Dakota,SD,2021-10-23,1265,2021-10-23
South Dakota,SD,2021-10-30,1270,2021-10-30
South Dakota,SD,2021-11-06,1205,2021-11-06
South Dakota,SD,2021-11-13,1515,2021-11-13
South Dakota,SD,2021-11-20,1610,2021-11-20
South Dakota,SD,2021-11-27,1554,2021-11-27
South Dakota,SD,2021-12-04,1620,2021-12-04
South Dakota,SD,2021-12-11,1694,2021-12-11
South Dakota,SD,2021-12-18,1657,2021-12-18
South Dakota,SD,2021-12-25,1504,2021-12-25
South Dakota,SD,2022-01-01,1406,2022-01-01
South Dakota,SD,2022-01-08,1782,2022-01-08
South Dakota,SD,2022-01-15,2082,2022-01-15
South Dakota,SD,2022-01-22,2495,2022-01-22
South Dakota,SD,2022-01-29,2584,2022-01-29
South Dakota,SD,2022-02-05,2258,2022-02-05
South Dakota,SD,2022-02-12,1883,2022-02-12
South Dakota,SD,2022-02-19,1373,2022-02-19
South Dakota,SD,2022-02-26,1053,2022-02-26
South Dakota,SD,2022-03-05,799,2022-03-05
South Dakota,SD,2022-03-12,598,2022-03-12
South Dakota,SD,2022-03-19,370,2022-03-19
South Dakota,SD,2022-03-26,309,2022-03-26
South Dakota,SD,2022-04-02,239,2022-04-02
South Dakota,SD,2022-04-09,195,2022-04-09
South Dakota,SD,2022-04-16,163,2022-04-16
South Dakota,SD,2022-04-23,187,2022-04-23
South Dakota,SD,2022-04-30,174,2022-04-30
South Dakota,SD,2022-05-07,120,2022-05-07
South Dakota,SD,2022-05-14,124,2022-05-14
South Dakota,SD,2022-05-21,160,2022-05-21
South Dakota,SD,2022-05-28,198,2022-05-28
South Dakota,SD,2022-06-04,267,2022-06-04
South Dakota,SD,2022-06-11,302,2022-06-11
South Dakota,SD,2022-06-18,304,2022-06-18
South Dakota,SD,2022-06-25,356,2022-06-25
South Dakota,SD,2022-07-02,385,2022-07-02
South Dakota,SD,2022-07-09,433,2022-07-09
South Dakota,SD,2022-07-16,494,2022-07-16
South Dakota,SD,2022-07-23,440,2022-07-23
South Dakota,SD,2022-07-30,506,2022-07-30
South Dakota,SD,2022-08-06,564,2022-08-06
South Dakota,SD,2022-08-13,674,2022-08-13
South Dakota,SD,2022-08-20,614,2022-08-20
South Dakota,SD,2022-08-27,658,2022-08-27
South Dakota,SD,2022-09-03,653,2022-09-03
South Dakota,SD,2022-09-10,641,2022-09-10
South Dakota,SD,2022-09-17,534,2022-09-17
South Dakota,SD,2022-09-24,548,2022-09-24
South Dakota,SD,2022-10-01,447,2022-10-01
South Dakota,SD,2022-10-08,392,2022-10-08
South Dakota,SD,2022-10-15,343,2022-10-15
South Dakota,SD,2022-10-22,359,2022-10-22
South Dakota,SD,2022-10-29,351,2022-10-29
South Dakota,SD,2022-11-05,478,2022-11-05
South Dakota,SD,2022-11-12,451,2022-11-12
South Dakota,SD,2022-11-19,522,2022-11-19
South Dakota,SD,2022-11-26,468,2022-11-26
South Dakota,SD,2022-12-03,470,2022-12-03
South Dakota,SD,2022-12-10,472,2022-12-10
South Dakota,SD,2022-12-17,451,2022-12-17
South Dakota,SD,2022-12-24,498,2022-12-24
South Dakota,SD,2022-12-31,411,2022-12-31
South Dakota,SD,2023-01-07,367,2023-01-07
South Dakota,SD,2023-01-14,317,2023-01-14
South Dakota,SD,2023-01-21,336,2023-01-21
South Dakota,SD,2023-01-28,359,2023-01-28
South Dakota,SD,2023-02-04,378,2023-02-04
South Dakota,SD,2023-02-11,457,2023-02-11
South Dakota,SD,2023-02-18,476,2023-02-18
South Dakota,SD,2023-02-25,506,2023-02-25
South Dakota,SD,2023-03-04,528,2023-03-04
South Dakota,SD,2023-03-11,463,2023-03-11
South Dakota,SD,2023-03-18,121,2023-03-18
Tennessee,TN,2020-03-14,0,2020-03-14
Tennessee,TN,2020-03-21,0,2020-03-21
Tennessee,TN,2020-03-28,0,2020-03-28
Tennessee,TN,2020-04-04,0,2020-04-04
Tennessee,TN,2020-04-11,0,2020-04-11
Tennessee,TN,2020-04-18,0,2020-04-18
Tennessee,TN,2020-04-25,0,2020-04-25
Tennessee,TN,2020-05-02,0,2020-05-02
Tennessee,TN,2020-05-09,0,2020-05-09
Tennessee,TN,2020-05-16,0,2020-05-16
Tennessee,TN,2020-05-23,0,2020-05-23
Tennessee,TN,2020-05-30,0,2020-05-30
Tennessee,TN,2020-06-06,0,2020-06-06
Tennessee,TN,2020-06-13,0,2020-06-13
Tennessee,TN,2020-06-20,0,2020-06-20
Tennessee,TN,2020-06-27,0,2020-06-27
Tennessee,TN,2020-07-04,0,2020-07-04
Tennessee,TN,2020-07-11,467,2020-07-11
Tennessee,TN,2020-07-18,5599,2020-07-18
Tennessee,TN,2020-07-25,7878,2020-07-25
Tennessee,TN,2020-08-01,8291,2020-08-01
Tennessee,TN,2020-08-08,7885,2020-08-08
Tennessee,TN,2020-08-15,7617,2020-08-15
Tennessee,TN,2020-08-22,7199,2020-08-22
Tennessee,TN,2020-08-29,6537,2020-08-29
Tennessee,TN,2020-09-05,6512,2020-09-05
Tennessee,TN,2020-09-12,6346,2020-09-12
Tennessee,TN,2020-09-19,6130,2020-09-19
Tennessee,TN,2020-09-26,6507,2020-09-26
Tennessee,TN,2020-10-03,6749,2020-10-03
Tennessee,TN,2020-10-10,7700,2020-10-10
Tennessee,TN,2020-10-17,8619,2020-10-17
Tennessee,TN,2020-10-24,9377,2020-10-24
Tennessee,TN,2020-10-31,10098,2020-10-31
Tennessee,TN,2020-11-07,10629,2020-11-07
Tennessee,TN,2020-11-14,12062,2020-11-14
Tennessee,TN,2020-11-21,13967,2020-11-21
Tennessee,TN,2020-11-28,15337,2020-11-28
Tennessee,TN,2020-12-05,17284,2020-12-05
Tennessee,TN,2020-12-12,18540,2020-12-12
Tennessee,TN,2020-12-19,20225,2020-12-19
Tennessee,TN,2020-12-26,20465,2020-12-26
Tennessee,TN,2021-01-02,22224,2021-01-02
Tennessee,TN,2021-01-09,23063,2021-01-09
Tennessee,TN,2021-01-16,20759,2021-01-16
Tennessee,TN,2021-01-23,17242,2021-01-23
Tennessee,TN,2021-01-30,13056,2021-01-30
Tennessee,TN,2021-02-06,10131,2021-02-06
Tennessee,TN,2021-02-13,8539,2021-02-13
Tennessee,TN,2021-02-20,7402,2021-02-20
Tennessee,TN,2021-02-27,6614,2021-02-27
Tennessee,TN,2021-03-06,5787,2021-03-06
Tennessee,TN,2021-03-13,4710,2021-03-13
Tennessee,TN,2021-03-20,4681,2021-03-20
Tennessee,TN,2021-03-27,5402,2021-03-27
Tennessee,TN,2021-04-03,5564,2021-04-03
Tennessee,TN,2021-04-10,5669,2021-04-10
Tennessee,TN,2021-04-17,5578,2021-04-17
Tennessee,TN,2021-04-24,5899,2021-04-24
Tennessee,TN,2021-05-01,5582,2021-05-01
Tennessee,TN,2021-05-08,5263,2021-05-08
Tennessee,TN,2021-05-15,4813,2021-05-15
Tennessee,TN,2021-05-22,4095,2021-05-22
Tennessee,TN,2021-05-29,3632,2021-05-29
Tennessee,TN,2021-06-05,3095,2021-06-05
Tennessee,TN,2021-06-12,2447,2021-06-12
Tennessee,TN,2021-06-19,1995,2021-06-19
Tennessee,TN,2021-06-26,1729,2021-06-26
Tennessee,TN,2021-07-03,1505,2021-07-03
Tennessee,TN,2021-07-10,1634,2021-07-10
Tennessee,TN,2021-07-17,2346,2021-07-17
Tennessee,TN,2021-07-24,3953,2021-07-24
Tennessee,TN,2021-07-31,6381,2021-07-31
Tennessee,TN,2021-08-07,10072,2021-08-07
Tennessee,TN,2021-08-14,14088,2021-08-14
Tennessee,TN,2021-08-21,17702,2021-08-21
Tennessee,TN,2021-08-28,21127,2021-08-28
Tennessee,TN,2021-09-04,24542,2021-09-04
Tennessee,TN,2021-09-11,26733,2021-09-11
Tennessee,TN,2021-09-18,25331,2021-09-18
Tennessee,TN,2021-09-25,21778,2021-09-25
Tennessee,TN,2021-10-02,17981,2021-10-02
Tennessee,TN,2021-10-09,14451,2021-10-09
Tennessee,TN,2021-10-16,11649,2021-10-16
Tennessee,TN,2021-10-23,9438,2021-10-23
Tennessee,TN,2021-10-30,7618,2021-10-30
Tennessee,TN,2021-11-06,6091,2021-11-06
Tennessee,TN,2021-11-13,5311,2021-11-13
Tennessee,TN,2021-11-20,5064,2021-11-20
Tennessee,TN,2021-11-27,5313,2021-11-27
Tennessee,TN,2021-12-04,6117,2021-12-04
Tennessee,TN,2021-12-11,7057,2021-12-11
Tennessee,TN,2021-12-18,7705,2021-12-18
Tennessee,TN,2021-12-25,8074,2021-12-25
Tennessee,TN,2022-01-01,10728,2022-01-01
Tennessee,TN,2022-01-08,16075,2022-01-08
Tennessee,TN,2022-01-15,20923,2022-01-15
Tennessee,TN,2022-01-22,23179,2022-01-22
Tennessee,TN,2022-01-29,24536,2022-01-29
Tennessee,TN,2022-02-05,23665,2022-02-05
Tennessee,TN,2022-02-12,19903,2022-02-12
Tennessee,TN,2022-02-19,15560,2022-02-19
Tennessee,TN,2022-02-26,11335,2022-02-26
Tennessee,TN,2022-03-05,7895,2022-03-05
Tennessee,TN,2022-03-12,5164,2022-03-12
Tennessee,TN,2022-03-19,3563,2022-03-19
Tennessee,TN,2022-03-26,2493,2022-03-26
Tennessee,TN,2022-04-02,1867,2022-04-02
Tennessee,TN,2022-04-09,1421,2022-04-09
Tennessee,TN,2022-04-16,1147,2022-04-16
Tennessee,TN,2022-04-23,1103,2022-04-23
Tennessee,TN,2022-04-30,1221,2022-04-30
Tennessee,TN,2022-05-07,1274,2022-05-07
Tennessee,TN,2022-05-14,1353,2022-05-14
Tennessee,TN,2022-05-21,1787,2022-05-21
Tennessee,TN,2022-05-28,2166,2022-05-28
Tennessee,TN,2022-06-04,2543,2022-06-04
Tennessee,TN,2022-06-11,3133,2022-06-11
Tennessee,TN,2022-06-18,3343,2022-06-18
Tennessee,TN,2022-06-25,3824,2022-06-25
Tennessee,TN,2022-07-02,4256,2022-07-02
Tennessee,TN,2022-07-09,4922,2022-07-09
Tennessee,TN,2022-07-16,5384,2022-07-16
Tennessee,TN,2022-07-23,5867,2022-07-23
Tennessee,TN,2022-07-30,6228,2022-07-30
Tennessee,TN,2022-08-06,6130,2022-08-06
Tennessee,TN,2022-08-13,6067,2022-08-13
Tennessee,TN,2022-08-20,6059,2022-08-20
Tennessee,TN,2022-08-27,5930,2022-08-27
Tennessee,TN,2022-09-03,5702,2022-09-03
Tennessee,TN,2022-09-10,5635,2022-09-10
Tennessee,TN,2022-09-17,4558,2022-09-17
Tennessee,TN,2022-09-24,3823,2022-09-24
Tennessee,TN,2022-10-01,3140,2022-10-01
Tennessee,TN,2022-10-08,2680,2022-10-08
Tennessee,TN,2022-10-15,2518,2022-10-15
Tennessee,TN,2022-10-22,2384,2022-10-22
Tennessee,TN,2022-10-29,2550,2022-10-29
Tennessee,TN,2022-11-05,2526,2022-11-05
Tennessee,TN,2022-11-12,2658,2022-11-12
Tennessee,TN,2022-11-19,2611,2022-11-19
Tennessee,TN,2022-11-26,2500,2022-11-26
Tennessee,TN,2022-12-03,3391,2022-12-03
Tennessee,TN,2022-12-10,3998,2022-12-10
Tennessee,TN,2022-12-17,4535,2022-12-17
Tennessee,TN,2022-12-24,4641,2022-12-24
Tennessee,TN,2022-12-31,5270,2022-12-31
Tennessee,TN,2023-01-07,6159,2023-01-07
Tennessee,TN,2023-01-14,5748,2023-01-14
Tennessee,TN,2023-01-21,5047,2023-01-21
Tennessee,TN,2023-01-28,4299,2023-01-28
Tennessee,TN,2023-02-04,3889,2023-02-04
Tennessee,TN,2023-02-11,3849,2023-02-11
Tennessee,TN,2023-02-18,4025,2023-02-18
Tennessee,TN,2023-02-25,3653,2023-02-25
Tennessee,TN,2023-03-04,3308,2023-03-04
Tennessee,TN,2023-03-11,2521,2023-03-11
Tennessee,TN,2023-03-18,617,2023-03-18
Texas,TX,2020-01-04,0,2020-01-04
Texas,TX,2020-01-11,0,2020-01-11
Texas,TX,2020-01-18,0,2020-01-18
Texas,TX,2020-01-25,0,2020-01-25
Texas,TX,2020-02-01,0,2020-02-01
Texas,TX,2020-02-08,0,2020-02-08
Texas,TX,2020-02-15,0,2020-02-15
Texas,TX,2020-02-22,0,2020-02-22
Texas,TX,2020-02-29,0,2020-02-29
Texas,TX,2020-03-07,0,2020-03-07
Texas,TX,2020-03-14,0,2020-03-14
Texas,TX,2020-03-21,0,2020-03-21
Texas,TX,2020-03-28,0,2020-03-28
Texas,TX,2020-04-04,0,2020-04-04
Texas,TX,2020-04-11,0,2020-04-11
Texas,TX,2020-04-18,0,2020-04-18
Texas,TX,2020-04-25,0,2020-04-25
Texas,TX,2020-05-02,0,2020-05-02
Texas,TX,2020-05-09,0,2020-05-09
Texas,TX,2020-05-16,0,2020-05-16
Texas,TX,2020-05-23,0,2020-05-23
Texas,TX,2020-05-30,0,2020-05-30
Texas,TX,2020-06-06,0,2020-06-06
Texas,TX,2020-06-13,0,2020-06-13
Texas,TX,2020-06-20,0,2020-06-20
Texas,TX,2020-06-27,0,2020-06-27
Texas,TX,2020-07-04,0,2020-07-04
Texas,TX,2020-07-11,0,2020-07-11
Texas,TX,2020-07-18,28577,2020-07-18
Texas,TX,2020-07-25,57744,2020-07-25
Texas,TX,2020-08-01,57508,2020-08-01
Texas,TX,2020-08-08,58766,2020-08-08
Texas,TX,2020-08-15,49728,2020-08-15
Texas,TX,2020-08-22,41764,2020-08-22
Texas,TX,2020-08-29,33918,2020-08-29
Texas,TX,2020-09-05,29695,2020-09-05
Texas,TX,2020-09-12,26256,2020-09-12
Texas,TX,2020-09-19,23578,2020-09-19
Texas,TX,2020-09-26,23041,2020-09-26
Texas,TX,2020-10-03,23105,2020-10-03
Texas,TX,2020-10-10,25129,2020-10-10
Texas,TX,2020-10-17,29462,2020-10-17
Texas,TX,2020-10-24,34411,2020-10-24
Texas,TX,2020-10-31,40076,2020-10-31
Texas,TX,2020-11-07,42348,2020-11-07
Texas,TX,2020-11-14,48063,2020-11-14
Texas,TX,2020-11-21,56619,2020-11-21
Texas,TX,2020-11-28,60701,2020-11-28
Texas,TX,2020-12-05,63696,2020-12-05
Texas,TX,2020-12-12,64624,2020-12-12
Texas,TX,2020-12-19,68303,2020-12-19
Texas,TX,2020-12-26,75100,2020-12-26
Texas,TX,2021-01-02,86001,2021-01-02
Texas,TX,2021-01-09,96821,2021-01-09
Texas,TX,2021-01-16,99200,2021-01-16
Texas,TX,2021-01-23,96109,2021-01-23
Texas,TX,2021-01-30,86790,2021-01-30
Texas,TX,2021-02-06,74523,2021-02-06
Texas,TX,2021-02-13,62800,2021-02-13
Texas,TX,2021-02-20,55942,2021-02-20
Texas,TX,2021-02-27,45705,2021-02-27
Texas,TX,2021-03-06,37297,2021-03-06
Texas,TX,2021-03-13,31255,2021-03-13
Texas,TX,2021-03-20,26963,2021-03-20
Texas,TX,2021-03-27,23795,2021-03-27
Texas,TX,2021-04-03,20922,2021-04-03
Texas,TX,2021-04-10,20004,2021-04-10
Texas,TX,2021-04-17,20549,2021-04-17
Texas,TX,2021-04-24,20255,2021-04-24
Texas,TX,2021-05-01,19232,2021-05-01
Texas,TX,2021-05-08,18179,2021-05-08
Texas,TX,2021-05-15,16772,2021-05-15
Texas,TX,2021-05-22,15282,2021-05-22
Texas,TX,2021-05-29,13618,2021-05-29
Texas,TX,2021-06-05,11355,2021-06-05
Texas,TX,2021-06-12,10951,2021-06-12
Texas,TX,2021-06-19,10925,2021-06-19
Texas,TX,2021-06-26,10542,2021-06-26
Texas,TX,2021-07-03,10849,2021-07-03
Texas,TX,2021-07-10,12853,2021-07-10
Texas,TX,2021-07-17,17873,2021-07-17
Texas,TX,2021-07-24,26273,2021-07-24
Texas,TX,2021-07-31,39845,2021-07-31
Texas,TX,2021-08-07,57303,2021-08-07
Texas,TX,2021-08-14,76220,2021-08-14
Texas,TX,2021-08-21,89167,2021-08-21
Texas,TX,2021-08-28,97118,2021-08-28
Texas,TX,2021-09-04,98051,2021-09-04
Texas,TX,2021-09-11,95215,2021-09-11
Texas,TX,2021-09-18,89270,2021-09-18
Texas,TX,2021-09-25,78128,2021-09-25
Texas,TX,2021-10-02,63560,2021-10-02
Texas,TX,2021-10-09,51279,2021-10-09
Texas,TX,2021-10-16,40941,2021-10-16
Texas,TX,2021-10-23,33312,2021-10-23
Texas,TX,2021-10-30,27222,2021-10-30
Texas,TX,2021-11-06,22200,2021-11-06
Texas,TX,2021-11-13,19615,2021-11-13
Texas,TX,2021-11-20,19278,2021-11-20
Texas,TX,2021-11-27,19267,2021-11-27
Texas,TX,2021-12-04,20585,2021-12-04
Texas,TX,2021-12-11,22066,2021-12-11
Texas,TX,2021-12-18,22339,2021-12-18
Texas,TX,2021-12-25,24117,2021-12-25
Texas,TX,2022-01-01,38600,2022-01-01
Texas,TX,2022-01-08,61930,2022-01-08
Texas,TX,2022-01-15,82936,2022-01-15
Texas,TX,2022-01-22,93218,2022-01-22
Texas,TX,2022-01-29,93486,2022-01-29
Texas,TX,2022-02-05,82186,2022-02-05
Texas,TX,2022-02-12,63603,2022-02-12
Texas,TX,2022-02-19,46138,2022-02-19
Texas,TX,2022-02-26,32205,2022-02-26
Texas,TX,2022-03-05,22759,2022-03-05
Texas,TX,2022-03-12,16170,2022-03-12
Texas,TX,2022-03-19,11783,2022-03-19
Texas,TX,2022-03-26,9201,2022-03-26
Texas,TX,2022-04-02,7391,2022-04-02
Texas,TX,2022-04-09,6207,2022-04-09
Texas,TX,2022-04-16,5435,2022-04-16
Texas,TX,2022-04-23,5179,2022-04-23
Texas,TX,2022-04-30,5094,2022-04-30
Texas,TX,2022-05-07,5024,2022-05-07
Texas,TX,2022-05-14,4944,2022-05-14
Texas,TX,2022-05-21,5421,2022-05-21
Texas,TX,2022-05-28,6155,2022-05-28
Texas,TX,2022-06-04,7623,2022-06-04
Texas,TX,2022-06-11,9418,2022-06-11
Texas,TX,2022-06-18,11564,2022-06-18
Texas,TX,2022-06-25,14033,2022-06-25
Texas,TX,2022-07-02,17194,2022-07-02
Texas,TX,2022-07-09,20129,2022-07-09
Texas,TX,2022-07-16,22979,2022-07-16
Texas,TX,2022-07-23,24670,2022-07-23
Texas,TX,2022-07-30,25733,2022-07-30
Texas,TX,2022-08-06,24883,2022-08-06
Texas,TX,2022-08-13,22937,2022-08-13
Texas,TX,2022-08-20,21499,2022-08-20
Texas,TX,2022-08-27,19611,2022-08-27
Texas,TX,2022-09-03,18179,2022-09-03
Texas,TX,2022-09-10,16953,2022-09-10
Texas,TX,2022-09-17,14801,2022-09-17
Texas,TX,2022-09-24,13037,2022-09-24
Texas,TX,2022-10-01,11165,2022-10-01
Texas,TX,2022-10-08,9254,2022-10-08
Texas,TX,2022-10-15,7910,2022-10-15
Texas,TX,2022-10-22,6959,2022-10-22
Texas,TX,2022-10-29,6933,2022-10-29
Texas,TX,2022-11-05,6391,2022-11-05
Texas,TX,2022-11-12,6462,2022-11-12
Texas,TX,2022-11-19,6664,2022-11-19
Texas,TX,2022-11-26,8217,2022-11-26
Texas,TX,2022-12-03,12024,2022-12-03
Texas,TX,2022-12-10,13965,2022-12-10
Texas,TX,2022-12-17,14988,2022-12-17
Texas,TX,2022-12-24,15661,2022-12-24
Texas,TX,2022-12-31,18445,2022-12-31
Texas,TX,2023-01-07,22903,2023-01-07
Texas,TX,2023-01-14,22869,2023-01-14
Texas,TX,2023-01-21,19233,2023-01-21
Texas,TX,2023-01-28,16195,2023-01-28
Texas,TX,2023-02-04,14482,2023-02-04
Texas,TX,2023-02-11,13484,2023-02-11
Texas,TX,2023-02-18,12315,2023-02-18
Texas,TX,2023-02-25,11618,2023-02-25
Texas,TX,2023-03-04,11370,2023-03-04
Texas,TX,2023-03-11,10314,2023-03-11
Texas,TX,2023-03-18,2684,2023-03-18
Utah,UT,2020-03-14,0,2020-03-14
Utah,UT,2020-03-21,0,2020-03-21
Utah,UT,2020-03-28,0,2020-03-28
Utah,UT,2020-04-04,0,2020-04-04
Utah,UT,2020-04-11,0,2020-04-11
Utah,UT,2020-04-18,0,2020-04-18
Utah,UT,2020-04-25,0,2020-04-25
Utah,UT,2020-05-02,0,2020-05-02
Utah,UT,2020-05-09,0,2020-05-09
Utah,UT,2020-05-16,0,2020-05-16
Utah,UT,2020-05-23,0,2020-05-23
Utah,UT,2020-05-30,0,2020-05-30
Utah,UT,2020-06-06,0,2020-06-06
Utah,UT,2020-06-13,0,2020-06-13
Utah,UT,2020-06-20,0,2020-06-20
Utah,UT,2020-06-27,0,2020-06-27
Utah,UT,2020-07-04,0,2020-07-04
Utah,UT,2020-07-11,0,2020-07-11
Utah,UT,2020-07-18,621,2020-07-18
Utah,UT,2020-07-25,1230,2020-07-25
Utah,UT,2020-08-01,1567,2020-08-01
Utah,UT,2020-08-08,1375,2020-08-08
Utah,UT,2020-08-15,1373,2020-08-15
Utah,UT,2020-08-22,978,2020-08-22
Utah,UT,2020-08-29,937,2020-08-29
Utah,UT,2020-09-05,879,2020-09-05
Utah,UT,2020-09-12,863,2020-09-12
Utah,UT,2020-09-19,926,2020-09-19
Utah,UT,2020-09-26,1273,2020-09-26
Utah,UT,2020-10-03,1392,2020-10-03
Utah,UT,2020-10-10,1607,2020-10-10
Utah,UT,2020-10-17,1999,2020-10-17
Utah,UT,2020-10-24,2130,2020-10-24
Utah,UT,2020-10-31,2312,2020-10-31
Utah,UT,2020-11-07,2731,2020-11-07
Utah,UT,2020-11-14,3265,2020-11-14
Utah,UT,2020-11-21,3696,2020-11-21
Utah,UT,2020-11-28,3805,2020-11-28
Utah,UT,2020-12-05,3958,2020-12-05
Utah,UT,2020-12-12,3817,2020-12-12
Utah,UT,2020-12-19,3738,2020-12-19
Utah,UT,2020-12-26,3587,2020-12-26
Utah,UT,2021-01-02,3403,2021-01-02
Utah,UT,2021-01-09,3435,2021-01-09
Utah,UT,2021-01-16,3767,2021-01-16
Utah,UT,2021-01-23,3490,2021-01-23
Utah,UT,2021-01-30,2979,2021-01-30
